2715,Baby... Secret of the Lost Legend (1985),,,,,,,
2716,Turtle Diary (1985),,,,,,,
2717,Titanic (1953),,,,,,,
2718,Night to Remember A (1958),,,,,,,
2719,Captain Horatio Hornblower R.N. (1951),,,,,,,
2720,Erin Brockovich (2000),,,,,,,
2721,Final Destination (2000),,,,,,,
2722,Bear The (Ours L') (1988),,,,,,,
2723,Love Is a Many-Splendored Thing (1955),,,,,,,
2724,Mirror The (Zerkalo) (1975),,,,,,,
2725,Crimson Pirate The (1952),,,,,,,
2726,Thelma & Louise (1991),,,,,,,
2727,...And Justice for All (1979),,,,,,,
2728,Animal House (1978),,,,,,,
2729,She's Gotta Have It (1986),,,,,,,
2730,School Daze (1988),,,,,,,
2731,Do the Right Thing (1989),,,,,,,
2732,Mo' Better Blues (1990),,,,,,,
2733,Jungle Fever (1991),,,,,,,
2734,Coogan's Bluff (1968),,,,,,,
2735,Champ The (1979),,,,,,,
2736,Creature Comforts (1989),,,,,,,
2737,Death Wish (1974),,,,,,,
2738,Death Wish 2 (1982),,,,,,,
2739,Death Wish 3 (1985),,,,,,,
2740,Death Wish 5: The Face of Death (1994),,,,,,,
2741,Double Indemnity (1944),,,,,,,
2742,Dying Young (1991),,,,,,,
2743,Cool as Ice (1991),,,,,,,
2744,Teenage Mutant Ninja Turtles (1990),,,,,,,
2745,Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),,,,,,,
2746,Teenage Mutant Ninja Turtles III (1993),,,,,,,
2747,Red Dawn (1984),,,,,,,
2748,Band of the Hand (1986),,,,,,,
2749,Bloodsport (1988),,,,,,,
2750,Eyes of Laura Mars (1978),,,,,,,
2751,Funny Bones (1995),,,,,,,
2752,Good Earth The (1937),,,,,,,
2753,Good Morning Vietnam (1987),,,,,,,
2754,Good Mother The (1988),,,,,,,
2755,Grumpy Old Men (1993),,,,,,,
2756,Guess Who's Coming to Dinner (1967),,,,,,,
2757,Romeo Must Die (2000),,,,,,,
2758,Here on Earth (2000),,,,,,,
2759,Whatever It Takes (2000),,,,,,,
2760,Color of Paradise The (Rang-e khoda) (1999),,,,,,,
2761,Waking the Dead (2000),,,,,,,
2762,Gothic (1986),,,,,,,
2763,Hillbillys in a Haunted House (1967),,,,,,,
2764,Lord of the Flies (1963),,,,,,,
2765,Modern Times (1936),,,,,,,
2766,Last Resort (National Lampoon's Last Resort) (1994),,,,,,,
2767,That's Life! (1986),,,,,,,
2768,Heart and Souls (1993),,,,,,,
2769,Hud (1963),,,,,,,
2770,Hustler The (1961),,,,,,,
2771,Inherit the Wind (1960),,,,,,,
2772,Dersu Uzala (1975),,,,,,,
2773,Close Encounters of the Third Kind (1977),,,,,,,
2774,Retroactive (1997),,,,,,,
2775,Place in the Sun A (1951),,,,,,,
2776,Jacob's Ladder (1990),,,,,,,
2777,Empire Records (1995),,,,,,,
2778,Bamba La (1987),,,,,,,
2779,Ladyhawke (1985),,,,,,,
2780,Lucas (1986),,,,,,,
2781,High Fidelity (2000),,,,,,,
2782,Road to El Dorado The (2000),,,,,,,
2783,Skulls The (2000),,,,,,,
2784,El Dorado (1966),,,,,,,
2785,Hook (1991),,,,,,,
2786,Horror Express (1972),,,,,,,
2787,My Chauffeur (1986),,,,,,,
2788,Son of the Sheik The (1926),,,,,,,
2789,True Grit (1969),,,,,,,
2790,Roadside Prophets (1992),,,,,,,
2791,Madame Sousatzka (1988),,,,,,,
2792,Max Dugan Returns (1983),,,,,,,
2793,Midnight Express (1978),,,,,,,
2794,Misery (1990),,,,,,,
2795,Mr. Saturday Night (1992),,,,,,,
2796,Murphy's Romance (1985),,,,,,,
2797,My Life (1993),,,,,,,
2798,Solaris (Solyaris) (1972),,,,,,,
2799,Network (1976),,,,,,,
2800,No Way Out (1987),,,,,,,
2801,North Dallas Forty (1979),,,,,,,
2802,Odd Couple The (1968),,,,,,,
2803,Outlaw Josey Wales The (1976),,,,,,,
2804,Black and White (1999),,,,,,,
2805,Frequency (2000),,,,,,,
2806,Ready to Rumble (2000),,,,,,,
2807,Return to Me (2000),,,,,,,
2808,Rules of Engagement (2000),,,,,,,
2809,Me Myself I (2000),,,,,,,
2810,Bell Book and Candle (1958),,,,,,,
2811,End of Violence The (1997),,,,,,,
2812,Force 10 from Navarone (1978),,,,,,,
2813,How to Stuff a Wild Bikini (1965),,,,,,,
2814,Mystery Train (1989),,,,,,,
2815,Sacco and Vanzetti (Sacco e Vanzetti) (1971),,,,,,,
2816,Arthur (1981),,,,,,,
2817,Bachelor Party (1984),,,,,,,
2818,Parenthood (1989),,,,,,,
2819,Predator (1987),,,,,,,
2820,Prince of Tides The (1991),,,,,,,
2821,Postman Always Rings Twice The (1981),,,,,,,
2822,All the Vermeers in New York (1990),,,,,,,
2823,28 Days (2000),,,,,,,
2824,American Psycho (2000),,,,,,,
2825,Keeping the Faith (2000),,,,,,,
2826,Where the Money Is (2000),,,,,,,
2827,East is East (1999),,,,,,,
2828,Filth and the Fury The (2000),,,,,,,
2829,Passion of Mind (2000),,,,,,,
2830,Diner (1982),,,,,,,
2831,Shakes the Clown (1992),,,,,,,
2832,Cabaret (1972),,,,,,,
2833,What Ever Happened to Baby Jane? (1962),,,,,,,
2834,Prick Up Your Ears (1987),,,,,,,
2835,Auntie Mame (1958),,,,,,,
2836,Guys and Dolls (1955),,,,,,,
2837,The Hunger (1983),,,,,,,
2838,Marathon Man (1976),,,,,,,
2839,Caddyshack (1980),,,,,,,
2840,Gossip (2000),,,,,,,
2841,Love and Basketball (2000),,,,,,,
2842,U-571 (2000),,,,,,,
2843,Virgin Suicides The (1999),,,,,,,
2844,Jennifer 8 (1992),,,,,,,
2845,Limelight (1952),,,,,,,
2846,Empire of Passion (a.k.a. In the Realm of Passion) (a.k.a. Phantom Love) (Ai No Borei) (1978),,,,,,,
2847,Crow: Salvation The (2000),,,,,,,
2848,Flintstones in Viva Rock Vegas The (2000),,,,,,,
2849,Where the Heart Is (2000),,,,,,,
2850,Big Kahuna The (2000),,,,,,,
2851,Bossa Nova (2000),,,,,,,
2852,Smiling Fish and Goat on Fire (1999),,,,,,,
2853,Idiots The (Idioterne) (1998),,,,,,,
2854,Time Code (2000),,,,,,,
2855,Carnosaur (1993),,,,,,,
2856,Carnosaur 2 (1995),,,,,,,
2857,Carnosaur 3: Primal Species (1996),,,,,,,
2858,Defying Gravity (1997),,,,,,,
2859,Hidden The (1987),,,,,,,
2860,Two Moon Junction (1988),,,,,,,
2861,Gladiator (2000),,,,,,,
2862,I Dreamed of Africa (2000),,,,,,,
2863,Up at the Villa (2000),,,,,,,
2864,Human Traffic (1999),,,,,,,
2865,Breathless (1983),,,,,,,
2866,Inferno (1980),,,,,,,
2867,King of Marvin Gardens The (1972),,,,,,,
2868,Lords of Flatbush The (1974),,,,,,,
2869,Mr. Mom (1983),,,,,,,
2870,Battlefield Earth (2000),,,,,,,
2871,Center Stage (2000),,,,,,,
2872,Screwed (2000),,,,,,,
2873,Hamlet (2000),,,,,,,
2874,Anchors Aweigh (1945),,,,,,,
2875,Blue Hawaii (1961),,,,,,,
2876,G.I. Blues (1960),,,,,,,
2877,Gypsy (1962),,,,,,,
2878,King Creole (1958),,,,,,,
2879,On the Town (1949),,,,,,,
2880,Pee-wee's Big Adventure (1985),,,,,,,
2881,Regret to Inform (1998),,,,,,,
2882,Saludos Amigos (1943),,,,,,,
2883,The Slipper and the Rose: The Story of Cinderella (1976),,,,,,,
2884,Things Change (1988),,,,,,,
2885,Honeymoon in Vegas (1992),,,,,,,
2886,Dinosaur (2000),,,,,,,
2887,Loser (2000),,,,,,,
2888,Road Trip (2000),,,,,,,
2889,Small Time Crooks (2000),,,,,,,
2890,Hollywood Knights The (1980),,,,,,,
2891,Myth of Fingerprints The (1997),,,,,,,
2892,Possession (1981),,,,,,,
2893,Twelve Chairs The (1970),,,,,,,
2894,Mission: Impossible II (2000),,,,,,,
2895,Shanghai Noon (2000),,,,,,,
2896,8 ½ Women (a.k.a. 8 1/2 Women) (a.k.a. Eight and a Half Women) (1999),,,,,,,
2897,Carnival of Souls (1962),,,,,,,
2898,Flying Tigers (1942),,,,,,,
2899,Gold Rush The (1925),,,,,,,
2900,Monsieur Verdoux (1947),,,,,,,
2901,On Her Majesty's Secret Service (1969),,,,,,,
2902,Seven Days in May (1964),,,,,,,
2903,Spy Who Loved Me The (1977),,,,,,,
2904,Vagabond (Sans toit ni loi) (1985),,,,,,,
2905,Moonraker (1979),,,,,,,
2906,Man with the Golden Gun The (1974),,,,,,,
2907,King in New York A (1957),,,,,,,
2908,Fighting Seabees The (1944),,,,,,,
2909,Big Momma's House (2000),,,,,,,
2910,American Gigolo (1980),,,,,,,
2911,Endless Summer The (1966),,,,,,,
2912,Guns of Navarone The (1961),,,,,,,
2913,Blow-Out (La grande bouffe) (1973),,,,,,,
2914,Lured (1947),,,,,,,
2915,Pandora and the Flying Dutchman (1951),,,,,,,
2916,Quatermass and the Pit (1967),,,,,,,
2917,Quatermass 2 (Enemy from Space) (1957),,,,,,,
2918,Puppet Master (1989),,,,,,,
2919,Puppet Master II (1991),,,,,,,
2920,Puppet Master III: Toulon's Revenge (1991),,,,,,,
2921,Puppet Master 4 (1993),,,,,,,
2922,Puppet Master 5: The Final Chapter (1994),,,,,,,
2923,Curse of the Puppet Master (Puppet Master 6: The Curse) (1998),,,,,,,
2924,Romeo and Juliet (1968),,,,,,,
2925,Stay Tuned (1992),,,,,,,
2926,Blazing Saddles (1974),,,,,,,
2927,Benji (1974),,,,,,,
2928,Benji the Hunted (1987),,,,,,,
2929,For the Love of Benji (1977),,,,,,,
2930,White Christmas (1954),,,,,,,
2931,Eraserhead (1977),,,,,,,
2932,Baraka (1992),,,,,,,
2933,Man with the Golden Arm The (1955),,,,,,,
2934,Decline of Western Civilization The (1981),,,,,,,
2935,Decline of Western Civilization Part II: The Metal Years The (1988),,,,,,,
2936,For a Few Dollars More (Per qualche dollaro in più) (1965),,,,,,,
2937,Magnum Force (1973),,,,,,,
2938,Blood Simple (1984),,,,,,,
2939,Fabulous Baker Boys The (1989),,,,,,,
2940,Prizzi's Honor (1985),,,,,,,
2941,Flatliners (1990),,,,,,,
2942,Light Years (Gandahar) (1988),,,,,,,
2943,Porky's (1982),,,,,,,
2944,Porky's II: The Next Day (1983),,,,,,,
2945,Porky's Revenge (1985),,,,,,,
2946,Private School (1983),,,,,,,
2947,Class of Nuke 'Em High (1986),,,,,,,
2948,Toxic Avenger The (1985),,,,,,,
2949,Toxic Avenger Part II The (1989),,,,,,,
2950,Toxic Avenger Part III: The Last Temptation of Toxie The (1989),,,,,,,
2951,Night of the Creeps (1986),,,,,,,
2952,Predator 2 (1990),,,,,,,
2953,Running Man The (1987),,,,,,,
2954,Starman (1984),,,,,,,
2955,Brother from Another Planet The (1984),,,,,,,
2956,Alien Nation (1988),,,,,,,
2957,Mad Max (1979),,,,,,,
2958,Road Warrior The (Mad Max 2) (1981),,,,,,,
2959,Mad Max Beyond Thunderdome (1985),,,,,,,
2960,Bird on a Wire (1990),,,,,,,
2961,Angel Heart (1987),,,,,,,
2962,9 1/2 Weeks (Nine 1/2 Weeks) (1986),,,,,,,
2963,Firestarter (1984),,,,,,,
2964,Sleepwalkers (1992),,,,,,,
2965,Action Jackson (1988),,,,,,,
2966,Soapdish (1991),,,,,,,
2967,Long Walk Home The (1990),,,,,,,
2968,Clara's Heart (1988),,,,,,,
2969,Burglar (1987),,,,,,,
2970,Fatal Beauty (1987),,,,,,,
2971,Gone in 60 Seconds (2000),,,,,,,
2972,American Pimp (1999),,,,,,,
2973,Love's Labour's Lost (2000),,,,,,,
2974,Sunshine (1999),,,,,,,
2975,Trixie (2000),,,,,,,
2976,Hamlet (1990),,,,,,,
2977,Coming Home (1978),,,,,,,
2978,American Pop (1981),,,,,,,
2979,Assault on Precinct 13 (1976),,,,,,,
2980,Near Dark (1987),,,,,,,
2981,One False Move (1992),,,,,,,
2982,Shaft (1971),,,,,,,
2983,Conversation The (1974),,,,,,,
2984,Cutter's Way (1981),,,,,,,
2985,Fury The (1978),,,,,,,
2986,Paper Chase The (1973),,,,,,,
2987,Prince of the City (1981),,,,,,,
2988,Serpico (1973),,,,,,,
2989,Ace in the Hole (Big Carnival The) (1951),,,,,,,
2990,Lonely Are the Brave (1962),,,,,,,
2991,Sugarland Express The (1974),,,,,,,
2992,Trouble in Paradise (1932),,,,,,,
2993,Big Trouble in Little China (1986),,,,,,,
2994,Badlands (1973),,,,,,,
2995,Battleship Potemkin (1925),,,,,,,
2996,Boys and Girls (2000),,,,,,,
2997,Shaft (2000),,,,,,,
2998,Titan A.E. (2000),,,,,,,
2999,Butterfly (La lengua de las mariposas) (1999),,,,,,,
3000,Jesus' Son (1999),,,,,,,
3001,Chicken Run (2000),,,,,,,
3002,Me Myself & Irene (2000),,,,,,,
3003,Patriot The (2000),,,,,,,
3004,Adventures of Rocky and Bullwinkle The (2000),,,,,,,
3005,Perfect Storm The (2000),,,,,,,
3006,Asylum (1972),,,,,,,
3007,Communion (1989),,,,,,,
3008,Fun and Fancy Free (1947),,,,,,,
3009,Kentucky Fried Movie The (1977),,,,,,,
3010,Blood In Blood Out (1993),,,,,,,
3011,F/X (1986),,,,,,,
3012,F/X2 (a.k.a. F/X 2 - The Deadly Art of Illusion) (1991),,,,,,,
3013,Hot Spot The (1990),,,,,,,
3014,Missing in Action (1984),,,,,,,
3015,Braddock: Missing in Action III (1988),,,,,,,
3016,Thunderbolt and Lightfoot (1974),,,,,,,
3017,Dreamscape (1984),,,,,,,
3018,The Golden Voyage of Sinbad (1973),,,,,,,
3019,House Party (1990),,,,,,,
3020,House Party 2 (1991),,,,,,,
3021,Make Mine Music (1946),,,,,,,
3022,Nekromantik (1987),,,,,,,
3023,Rocketship X-M (1950),,,,,,,
3024,Croupier (1998),,,,,,,
3025,Kid The (2000),,,,,,,
3026,Scary Movie (2000),,,,,,,
3027,But I'm a Cheerleader (1999),,,,,,,
3028,Shower (Xizao) (1999),,,,,,,
3029,Blow-Up (Blowup) (1966),,,,,,,
3030,Pawnbroker The (1964),,,,,,,
3031,Groove (2000),,,,,,,
3032,Footloose (1984),,,,,,,
3033,Duel in the Sun (1946),,,,,,,
3034,X-Men (2000),,,,,,,
3035,Chuck & Buck (2000),,,,,,,
3036,Five Senses The (1999),,,,,,,
3037,What Lies Beneath (2000),,,,,,,
3038,Pokémon the Movie 2000 (2000),,,,,,,
3039,Criminal Lovers (1999),,,,,,,
3040,Anatomy of a Murder (1959),,,,,,,
3041,Freejack (1992),,,,,,,
3042,H.O.T.S. (1979),,,,,,,
3043,Knightriders (1981),,,,,,,
3044,Mackenna's Gold (1969),,,,,,,
3045,Sinbad and the Eye of the Tiger (1977),,,,,,,
3046,What About Bob? (1991),,,,,,,
3047,White Sands (1992),,,,,,,
3048,Breaker Morant (1980),,,,,,,
3049,Everything You Always Wanted to Know About Sex * But Were Afraid to Ask (1972),,,,,,,
3050,Interiors (1978),,,,,,,
3051,Love and Death (1975),,,,,,,
3052,Official Story The (La historia oficial) (1985),,,,,,,
3053,Tampopo (1985),,,,,,,
3054,Thomas and the Magic Railroad (2000),,,,,,,
3055,Nutty Professor II: The Klumps (2000),,,,,,,
3056,Girl on the Bridge The (Fille sur le pont La) (1999),,,,,,,
3057,Wonderland (1999),,,,,,,
3058,Autumn in New York (2000),,,,,,,
3059,Coyote Ugly (2000),,,,,,,
3060,Hollow Man (2000),,,,,,,
3061,Space Cowboys (2000),,,,,,,
3062,Mad About Mambo (2000),,,,,,,
3063,Saving Grace (2000),,,,,,,
3064,Black Sabbath (Tre volti della paura I) (1963),,,,,,,
3065,Brain That Wouldn't Die The (1962),,,,,,,
3066,Bronco Billy (1980),,,,,,,
3067,Crush The (1993),,,,,,,
3068,Kelly's Heroes (1970),,,,,,,
3069,Phantasm II (1988),,,,,,,
3070,Phantasm III: Lord of the Dead (1994),,,,,,,
3071,Phantasm IV: Oblivion (1998),,,,,,,
3072,Pumpkinhead (1988),,,,,,,
3073,Air America (1990),,,,,,,
3074,Sleepaway Camp (1983),,,,,,,
3075,Steel Magnolias (1989),,,,,,,
3076,And God Created Woman (Et Dieu... créa la femme) (1956),,,,,,,
3077,Easy Money (1983),,,,,,,
3078,Ilsa She Wolf of the SS (1974),,,,,,,
3079,Silent Fall (1994),,,,,,,
3080,The Spiral Staircase (1945),,,,,,,
3081,I'm the One That I Want (2000),,,,,,,
3082,Tao of Steve The (2000),,,,,,,
3083,Aimée & Jaguar (1999),,,,,,,
3084,Affair of Love An (Liaison pornographique Une) (1999),,,,,,,
3085,Bless the Child (2000),,,,,,,
3086,Cecil B. DeMented (2000),,,,,,,
3087,Eyes of Tammy Faye The (2000),,,,,,,
3088,Opportunists The (2000),,,,,,,
3089,Replacements The (2000),,,,,,,
3090,Cell The (2000),,,,,,,
3091,Godzilla 2000 (Gojira ni-sen mireniamu) (1999),,,,,,,
3092,Original Kings of Comedy The (2000),,,,,,,
3093,Naked Gun: From the Files of Police Squad! The (1988),,,,,,,
3094,Naked Gun 2 1/2: The Smell of Fear The (1991),,,,,,,
3095,Our Town (1940),,,,,,,
3096,Shane (1953),,,,,,,
3097,Suddenly Last Summer (1959),,,,,,,
3098,Cat Ballou (1965),,,,,,,
3099,Devil Rides Out The (1968),,,,,,,
3100,Supergirl (1984),,,,,,,
3101,Art of War The (2000),,,,,,,
3102,Ballad of Ramblin' Jack The (2000),,,,,,,
3103,Bring It On (2000),,,,,,,
3104,Catfish in Black Bean Sauce (2000),,,,,,,
3105,Love & Sex (2000),,,,,,,
3106,Steal This Movie! (2000),,,,,,,
3107,Highlander: Endgame (Highlander IV) (2000),,,,,,,
3108,Back Stage (2000),,,,,,,
3109,Turn It Up (2000),,,,,,,
3110,Anatomy (Anatomie) (2000),,,,,,,
3111,Nurse Betty (2000),,,,,,,
3112,Watcher The (2000),,,,,,,
3113,Way of the Gun The (2000),,,,,,,
3114,Almost Famous (2000),,,,,,,
3115,Crime and Punishment in Suburbia (2000),,,,,,,
3116,Duets (2000),,,,,,,
3117,Goya in Bordeaux (Goya en Burdeos) (1999),,,,,,,
3118,Urbania (2000),,,,,,,
3119,Specials The (2000),,,,,,,
3120,Under Suspicion (2000),,,,,,,
3121,Urban Legends: Final Cut (2000),,,,,,,
3122,Woman on Top (2000),,,,,,,
3123,Dancer in the Dark (2000),,,,,,,
3124,Best in Show (2000),,,,,,,
3125,Barenaked in America (1999),,,,,,,
3126,Broken Hearts Club The (2000),,,,,,,
3127,Girlfight (2000),,,,,,,
3128,Remember the Titans (2000),,,,,,,
3129,Hellraiser (1987),,,,,,,
3130,Hellbound: Hellraiser II (1988),,,,,,,
3131,Hellraiser III: Hell on Earth (1992),,,,,,,
3132,Faraway So Close (In weiter Ferne so nah!) (1993),,,,,,,
3133,Beach Party (1963),,,,,,,
3134,Bikini Beach (1964),,,,,,,
3135,Return of the Fly (1959),,,,,,,
3136,Pajama Party (1964),,,,,,,
3137,Stranger Than Paradise (1984),,,,,,,
3138,Voyage to the Bottom of the Sea (1961),,,,,,,
3139,Fantastic Voyage (1966),,,,,,,
3140,Abbott and Costello Meet Frankenstein (1948),,,,,,,
3141,Bank Dick The (1940),,,,,,,
3142,Creature from the Black Lagoon The (1954),,,,,,,
3143,Invisible Man The (1933),,,,,,,
3144,Killer Shrews The (1959),,,,,,,
3145,Kronos (1957),,,,,,,
3146,Phantom of the Opera (1943),,,,,,,
3147,Runaway (1984),,,,,,,
3148,Slumber Party Massacre The (1982),,,,,,,
3149,Slumber Party Massacre II (1987),,,,,,,
3150,Slumber Party Massacre III (1990),,,,,,,
3151,Sorority House Massacre (1986),,,,,,,
3152,Sorority House Massacre II (1990),,,,,,,
3153,Bamboozled (2000),,,,,,,
3154,Digimon: The Movie (2000),,,,,,,
3155,Get Carter (2000),,,,,,,
3156,Get Carter (1971),,,,,,,
3157,Meet the Parents (2000),,,,,,,
3158,Requiem for a Dream (2000),,,,,,,
3159,Tigerland (2000),,,,,,,
3160,Two Family House (2000),,,,,,,
3161,Contender The (2000),,,,,,,
3162,Dr. T and the Women (2000),,,,,,,
3163,Ladies Man The (2000),,,,,,,
3164,Lost Souls (2000),,,,,,,
3165,Billy Jack (1971),,,,,,,
3166,Time Machine The (1960),,,,,,,
3167,Haunted (1995),,,,,,,
3168,Ghoulies (1985),,,,,,,
3169,Ghoulies II (1987),,,,,,,
3170,Unsinkable Molly Brown The (1964),,,,,,,
3171,Adventures of Ichabod and Mr. Toad The (1949),,,,,,,
3172,Strange Love of Martha Ivers The (1946),,,,,,,
3173,Detour (1945),,,,,,,
3174,Billy Elliot (2000),,,,,,,
3175,Bedazzled (2000),,,,,,,
3176,Pay It Forward (2000),,,,,,,
3177,Beyond The (E tu vivrai nel terrore - L'aldilà) (1981),,,,,,,
3178,Private Eyes The (1981),,,,,,,
3179,Legend of Drunken Master The (Jui kuen II) (1994),,,,,,,
3180,Book of Shadows: Blair Witch 2 (2000),,,,,,,
3181,Lucky Numbers (2000),,,,,,,
3182,Stardom (2000),,,,,,,
3183,Charlie's Angels (2000),,,,,,,
3184,Legend of Bagger Vance The (2000),,,,,,,
3185,Little Nicky (2000),,,,,,,
3186,Men of Honor (2000),,,,,,,
3187,Red Planet (2000),,,,,,,
3188,You Can Count on Me (2000),,,,,,,
3189,Diamonds Are Forever (1971),,,,,,,
3190,Eagle Has Landed The (1976),,,,,,,
3191,6th Day The (2000),,,,,,,
3192,Bounce (2000),,,,,,,
3193,How the Grinch Stole Christmas (a.k.a. The Grinch) (2000),,,,,,,
3194,One Day in September (1999),,,,,,,
3195,Rugrats in Paris: The Movie (2000),,,,,,,
3196,102 Dalmatians (2000),,,,,,,
3197,Malèna (2000),,,,,,,
3198,Quills (2000),,,,,,,
3199,Unbreakable (2000),,,,,,,
3200,Crouching Tiger Hidden Dragon (Wo hu cang long) (2000),,,,,,,
3201,Dungeons & Dragons (2000),,,,,,,
3202,Proof of Life (2000),,,,,,,
3203,Vertical Limit (2000),,,,,,,
3204,Bounty The (1984),,,,,,,
3205,Code of Silence (1985),,,,,,,
3206,Planes Trains & Automobiles (1987),,,,,,,
3207,She's Having a Baby (1988),,,,,,,
3208,Living Daylights The (1987),,,,,,,
3209,Transformers: The Movie (1986),,,,,,,
3210,Wall Street (1987),,,,,,,
3211,Born on the Fourth of July (1989),,,,,,,
3212,Talk Radio (1988),,,,,,,
3213,Brewster's Millions (1985),,,,,,,
3214,Snatch (2000),,,,,,,
3215,Punchline (1988),,,,,,,
3216,Chocolat (2000),,,,,,,
3217,Dude Where's My Car? (2000),,,,,,,
3218,Emperor's New Groove The (2000),,,,,,,
3219,Pollock (2000),,,,,,,
3220,What Women Want (2000),,,,,,,
3221,Finding Forrester (2000),,,,,,,
3222,Gift The (2000),,,,,,,
3223,Before Night Falls (2000),,,,,,,
3224,Cast Away (2000),,,,,,,
3225,Family Man The (2000),,,,,,,
3226,House of Mirth The (2000),,,,,,,
3227,Miss Congeniality (2000),,,,,,,
3228,Nowhere to Hide (Injeong sajeong bol geot eobtda) (1999),,,,,,,
3229,O Brother Where Art Thou? (2000),,,,,,,
3230,State and Main (2000),,,,,,,
3231,Dracula 2000 (2000),,,,,,,
3232,All the Pretty Horses (2000),,,,,,,
3233,Thirteen Days (2000),,,,,,,
3234,Traffic (2000),,,,,,,
3235,Claim The (2000),,,,,,,
3236,Shadow of the Vampire (2000),,,,,,,
3237,House of Games (1987),,,,,,,
3238,Annie (1982),,,,,,,
3239,Don't Tell Mom the Babysitter's Dead (1991),,,,,,,
3240,Officer and a Gentleman An (1982),,,,,,,
3241,Alamo The (1960),,,,,,,
3242,At Close Range (1986),,,,,,,
3243,Breakheart Pass (1975),,,,,,,
3244,Friendly Persuasion (1956),,,,,,,
3245,Gettysburg (1993),,,,,,,
3246,Imaginary Crimes (1994),,,,,,,
3247,Horrors of Spider Island (Ein Toter Hing im Netz) (1960),,,,,,,
3248,Antitrust (2001),,,,,,,
3249,Double Take (2001),,,,,,,
3250,Save the Last Dance (2001),,,,,,,
3251,Panic (2000),,,,,,,
3252,Pledge The (2001),,,,,,,
3253,Love Field (1992),,,,,,,
3254,The Man in the Moon (1991),,,,,,,
3255,Mystic Pizza (1988),,,,,,,
3256,Prelude to a Kiss (1992),,,,,,,
3257,I'm Gonna Git You Sucka (1988),,,,,,,
3258,Untamed Heart (1993),,,,,,,
3259,Sugar & Spice (2001),,,,,,,
3260,Wedding Planner The (2001),,,,,,,
3261,Invisible Circus The (2001),,,,,,,
3262,Two Ninas (1999),,,,,,,
3263,With a Friend Like Harry... (Harry un ami qui vous veut du bien) (2000),,,,,,,
3264,Amazon Women on the Moon (1987),,,,,,,
3265,Baby Boom (1987),,,,,,,
3266,Back to the Beach (1987),,,,,,,
3267,Barfly (1987),,,,,,,
3268,Beverly Hills Cop II (1987),,,,,,,
3269,Beverly Hills Cop (1984),,,,,,,
3270,Big Easy The (1987),,,,,,,
3271,Big Town The (1987),,,,,,,
3272,Born in East L.A. (1987),,,,,,,
3273,Brave Little Toaster The (1987),,,,,,,
3274,Can't Buy Me Love (1987),,,,,,,
3275,Cherry 2000 (1987),,,,,,,
3276,Cry Freedom (1987),,,,,,,
3277,Dead The (1987),,,,,,,
3278,Dogs in Space (1987),,,,,,,
3279,Eddie Murphy Raw (1987),,,,,,,
3280,Empire of the Sun (1987),,,,,,,
3281,Ernest Goes to Camp (1987),,,,,,,
3282,Evil Dead The (1981),,,,,,,
3283,Extreme Prejudice (1987),,,,,,,
3284,Five Corners (1987),,,,,,,
3285,Flowers in the Attic (1987),,,,,,,
3286,Gardens of Stone (1987),,,,,,,
3287,Good Morning Babylon (1987),,,,,,,
3288,Hiding Out (1987),,,,,,,
3289,Hollywood Shuffle (1987),,,,,,,
3290,Hope and Glory (1987),,,,,,,
3291,Innerspace (1987),,,,,,,
3292,Ironweed (1987),,,,,,,
3293,Ishtar (1987),,,,,,,
3294,Jaws: The Revenge (1987),,,,,,,
3295,Less Than Zero (1987),,,,,,,
3296,Lost Boys The (1987),,,,,,,
3297,Maid to Order (1987),,,,,,,
3298,Making Mr. Right (1987),,,,,,,
3299,Mannequin (1987),,,,,,,
3300,Masters of the Universe (1987),,,,,,,
3301,Monster Squad The (1987),,,,,,,
3302,Month in the Country A (1987),,,,,,,
3303,No Man's Land (1987),,,,,,,
3304,North Shore (1987),,,,,,,
3305,Head Over Heels (2001),,,,,,,
3306,Left Behind: The Movie (2000),,,,,,,
3307,Valentine (2001),,,,,,,
3308,In the Mood For Love (Fa yeung nin wa) (2000),,,,,,,
3309,Million Dollar Hotel The (2001),,,,,,,
3310,Hannibal (2001),,,,,,,
3311,Saving Silverman (Evil Woman) (2001),,,,,,,
3312,Taste of Others The (Le goût des autres) (2000),,,,,,,
3313,Down to Earth (2001),,,,,,,
3314,Sweet November (2001),,,,,,,
3315,Company Man (2000),,,,,,,
3316,Monkeybone (2001),,,,,,,
3317,3000 Miles to Graceland (2001),,,,,,,
3318,Mexican The (2001),,,,,,,
3319,See Spot Run (2001),,,,,,,
3320,Series 7: The Contenders (2001),,,,,,,
3321,15 Minutes (2001),,,,,,,
3322,Get Over It (2001),,,,,,,
3323,Blow Dry (a.k.a. Never Better) (2001),,,,,,,
3324,Long Night's Journey Into Day (2000),,,,,,,
3325,When Brendan Met Trudy (2000),,,,,,,
3326,Avalon (1990),,,,,,,
3327,Gray's Anatomy (1996),,,,,,,
3328,Mirror Crack'd The (1980),,,,,,,
3329,Of Mice and Men (1939),,,,,,,
3330,Pixote (1981),,,,,,,
3331,Reform School Girls (1986),,,,,,,
3332,Tapeheads (1988),,,,,,,
3333,Unbelievable Truth The (1989),,,,,,,
3334,Bishop's Wife The (1947),,,,,,,
3335,Elvis: That's the Way It Is (1970),,,,,,,
